"No.","Time","Source","Destination","Protocol","Length","Info"
"10388","27.845023","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10389","27.845131","128.206.20.147","128.206.20.43","UDP","118","60857  >  50952 Len=76"
"10390","27.845428","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10391","27.845429","128.206.20.43","128.206.20.147","UDP","60","50952  >  60857 Len=8"
"10392","27.845731","128.206.20.43","128.206.20.147","UDP","76","49933  >  60857 Len=34"
"10393","27.849981","128.206.20.147","128.206.20.43","UDP","132","60857  >  49933 Len=90"
"10394","27.850946","128.206.20.43","128.206.20.147","UDP","1119","50952  >  60857 Len=1077"
"10395","27.851227","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10396","27.852458","128.206.20.43","128.206.20.147","UDP","1119","50952  >  60857 Len=1077"
"10397","27.852885","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
"10398","27.853965","128.206.20.43","128.206.20.147","UDP","76","49933  >  60857 Len=34"
"10399","27.858474","128.206.20.147","128.206.20.43","UDP","626","60857  >  62901 Len=584"
"10400","27.859977","128.206.20.147","128.206.20.43","UDP","132","60857  >  49933 Len=90"
"10401","27.859983","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10402","27.859985","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10403","27.859986","128.206.20.43","128.206.20.147","UDP","1506","50952  >  60857 Len=1464"
"10404","27.859986","128.206.20.43","128.206.20.147","UDP","1339","50952  >  60857 Len=1297"
"10405","27.860241","128.206.20.147","128.206.20.43","UDP","50","60857  >  50952 Len=8"
